flights,departure_lat,departure_lng,arrival_lat,arrival_lng,year,node_dc,urban_group
2162,43.907101,87.474243,23.392429,113.298698,2015,0.337931,none
2161,30.57852,103.946999,39.124352,117.3461,2015,0.721839,none
2157,30.783751,114.208099,36.266102,120.374397,2015,0.425287,none
2156,36.266102,120.374397,30.783751,114.208099,2015,0.445977,none
2154,29.826679,121.461899,40.084152,116.592735,2015,0.365517,yrd
2149,22.608259,108.172401,31.196099,121.339766,2015,0.4,none
2148,19.934851,110.4589,30.2295,120.434402,2015,0.526437,none
2146,30.2295,120.434402,30.783751,114.208099,2015,0.602299,yrd
2146,25.101944,102.929169,36.857208,117.215897,2015,0.641379,none
2142,40.084152,116.592735,29.826679,121.461899,2015,0.887356,bth
2139,30.2295,120.434402,19.934851,110.4589,2015,0.602299,yrd
2139,45.623402,126.250298,31.742041,118.862,2015,0.452874,none
2139,36.857208,117.215897,34.438157,108.764819,2015,0.390805,none
2138,36.857208,117.215897,25.101944,102.929169,2015,0.390805,none
2137,22.608259,108.172401,19.934851,110.4589,2015,0.4,none
2135,34.438157,108.764819,36.857208,117.215897,2015,0.770115,none
2134,30.783751,114.208099,30.2295,120.434402,2015,0.425287,none
2129,37.746891,112.628403,23.392429,113.298698,2015,0.328736,none
2128,23.392429,113.298698,37.746891,112.628403,2015,0.675862,prd
2128,19.934851,110.4589,22.608259,108.172401,2015,0.526437,none
2116,21.972467,100.76475,26.683332,100.25,2015,0.085057,none
2108,39.124352,117.3461,30.57852,103.946999,2015,0.572414,bth
2095,45.623402,126.250298,39.124352,117.3461,2015,0.452874,none
2094,39.124352,117.3461,45.623402,126.250298,2015,0.572414,bth
2091,30.2295,120.434402,39.124352,117.3461,2015,0.602299,yrd
2082,39.124352,117.3461,30.2295,120.434402,2015,0.572414,bth
2078,30.2295,120.434402,28.196667,113.220833,2015,0.602299,yrd
2077,28.196667,113.220833,30.2295,120.434402,2015,0.510345,none
2069,26.683332,100.25,29.71921,106.641602,2015,0.216092,none
2069,31.196099,121.339766,22.608259,108.172401,2015,0.358621,yrd
2060,26.538521,106.800697,25.101944,102.929169,2015,0.471264,none
2047,29.71921,106.641602,26.683332,100.25,2015,0.696552,none
2042,34.438157,108.764819,30.783751,114.208099,2015,0.770115,none
2042,24.544029,118.127701,36.266102,120.374397,2015,0.436782,none
2040,36.266102,120.374397,24.544029,118.127701,2015,0.445977,none
2036,25.055182,99.16143,25.101944,102.929169,2015,0.050575,none
2036,30.783751,114.208099,34.438157,108.764819,2015,0.425287,none
2033,36.857208,117.215897,45.623402,126.250298,2015,0.390805,none
2030,38.96566,121.538597,34.519669,113.840797,2015,0.441379,none
2028,34.519669,113.840797,31.14337,121.805199,2015,0.478161,none
2027,45.623402,126.250298,36.857208,117.215897,2015,0.452874,none
2026,34.519669,113.840797,38.96566,121.538597,2015,0.478161,none
2017,37.746891,112.628403,40.084152,116.592735,2015,0.328736,none
2015,34.519669,113.840797,18.302891,109.412201,2015,0.478161,none
2012,37.746891,112.628403,30.57852,103.946999,2015,0.328736,none
2011,30.57852,103.946999,37.746891,112.628403,2015,0.721839,none
2010,28.865,115.900002,25.101944,102.929169,2015,0.324138,none
2010,31.742041,118.862,41.639839,123.483398,2015,0.43908,yrd
2008,25.101944,102.929169,28.865,115.900002,2015,0.641379,none
2002,31.14337,121.805199,24.544029,118.127701,2015,0.772414,yrd
1999,41.639839,123.483398,31.742041,118.862,2015,0.445977,none
1995,18.302891,109.412201,34.519669,113.840797,2015,0.335632,none
1987,24.544029,118.127701,31.14337,121.805199,2015,0.436782,none
1980,25.101944,102.929169,26.538521,106.800697,2015,0.641379,none
1980,36.266102,120.374397,30.57852,103.946999,2015,0.445977,none
1979,30.57852,103.946999,36.266102,120.374397,2015,0.721839,none
1977,45.623402,126.250298,23.392429,113.298698,2015,0.452874,none
1976,30.2295,120.434402,22.608259,108.172401,2015,0.602299,yrd
1976,22.608259,108.172401,30.2295,120.434402,2015,0.4,none
1970,23.392429,113.298698,45.623402,126.250298,2015,0.675862,prd
1954,23.736707,100.02549,25.101944,102.929169,2015,0.009195,none
1945,31.14337,121.805199,36.51524,103.620697,2015,0.772414,yrd
1942,29.71921,106.641602,30.783751,114.208099,2015,0.696552,none
1936,26.538521,106.800697,31.14337,121.805199,2015,0.471264,none
1936,31.14337,121.805199,34.519669,113.840797,2015,0.772414,yrd
1930,40.084152,116.592735,37.746891,112.628403,2015,0.887356,bth
1927,30.783751,114.208099,29.71921,106.641602,2015,0.425287,none
1918,25.101944,102.929169,31.986345,116.970474,2015,0.641379,none
1912,21.214439,110.358299,23.392429,113.298698,2015,0.154023,none
1909,31.986345,116.970474,25.101944,102.929169,2015,0.28046,yrd
1898,23.392429,113.298698,21.214439,110.358299,2015,0.675862,prd
1898,39.124352,117.3461,28.196667,113.220833,2015,0.572414,bth
1894,28.196667,113.220833,39.124352,117.3461,2015,0.510345,none
1888,23.5525,116.505836,31.196099,121.339766,2015,0.245977,none
1876,30.783751,114.208099,43.907101,87.474243,2015,0.425287,none
1871,43.907101,87.474243,30.783751,114.208099,2015,0.337931,none
1866,31.14337,121.805199,26.538521,106.800697,2015,0.772414,yrd
1859,31.14337,121.805199,39.124352,117.3461,2015,0.772414,yrd
1859,39.124352,117.3461,31.14337,121.805199,2015,0.572414,bth
1850,28.196667,113.220833,31.14337,121.805199,2015,0.510345,none
1824,43.996208,125.685303,23.392429,113.298698,2015,0.264368,none
1821,34.438157,108.764819,28.865,115.900002,2015,0.770115,none
1819,34.438157,108.764819,25.2181,110.039101,2015,0.770115,none
1818,28.865,115.900002,34.438157,108.764819,2015,0.324138,none
1817,25.2181,110.039101,34.438157,108.764819,2015,0.303448,none
1816,25.101944,102.929169,23.736707,100.02549,2015,0.641379,none
1814,40.084152,116.592735,25.2181,110.039101,2015,0.887356,bth
1805,22.608259,108.172401,29.71921,106.641602,2015,0.4,none
1803,29.71921,106.641602,22.608259,108.172401,2015,0.696552,none
1802,23.392429,113.298698,43.996208,125.685303,2015,0.675862,prd
1790,23.392429,113.298698,38.96566,121.538597,2015,0.675862,prd
1790,25.2181,110.039101,40.084152,116.592735,2015,0.303448,none
1789,38.96566,121.538597,23.392429,113.298698,2015,0.441379,none
1782,45.623402,126.250298,30.2295,120.434402,2015,0.452874,none
1781,30.57852,103.946999,22.608259,108.172401,2015,0.721839,none
1780,40.853503,111.826381,43.55666,122.199699,2015,0.337931,none
1777,43.55666,122.199699,40.853503,111.826381,2015,0.078161,none
1772,22.608259,108.172401,30.57852,103.946999,2015,0.4,none
1770,38.96566,121.538597,36.857208,117.215897,2015,0.441379,none
1768,30.2295,120.434402,45.623402,126.250298,2015,0.602299,yrd
1767,36.857208,117.215897,38.96566,121.538597,2015,0.390805,none
1763,29.71921,106.641602,36.266102,120.374397,2015,0.696552,none
1756,36.266102,120.374397,29.71921,106.641602,2015,0.445977,none
1755,28.865,115.900002,30.57852,103.946999,2015,0.324138,none
1751,30.57852,103.946999,28.865,115.900002,2015,0.721839,none
1745,31.742041,118.862,19.934851,110.4589,2015,0.43908,yrd
1743,26.538521,106.800697,30.783751,114.208099,2015,0.471264,none
1742,19.934851,110.4589,31.742041,118.862,2015,0.526437,none
1740,25.101944,102.929169,22.79102,100.96042,2015,0.641379,none
1738,30.783751,114.208099,26.538521,106.800697,2015,0.425287,none
1735,38.274376,114.694427,30.2295,120.434402,2015,0.337931,bth
1732,30.2295,120.434402,38.274376,114.694427,2015,0.602299,yrd
1717,25.935061,119.6632,34.519669,113.840797,2015,0.374713,none
1717,31.14337,121.805199,38.322769,106.393303,2015,0.772414,yrd
1716,34.519669,113.840797,41.639839,123.483398,2015,0.478161,none
1714,38.322769,106.393303,31.14337,121.805199,2015,0.331034,none
1713,36.266102,120.374397,29.826679,121.461899,2015,0.445977,none
1713,30.783751,114.208099,39.124352,117.3461,2015,0.425287,none
1712,34.519669,113.840797,25.935061,119.6632,2015,0.478161,none
1712,41.639839,123.483398,34.519669,113.840797,2015,0.445977,none
1712,30.783751,114.208099,25.935061,119.6632,2015,0.425287,none
1709,25.935061,119.6632,30.783751,114.208099,2015,0.374713,none
1708,40.084152,116.592735,31.986345,116.970474,2015,0.887356,bth
1706,31.986345,116.970474,40.084152,116.592735,2015,0.28046,yrd
1705,29.826679,121.461899,36.266102,120.374397,2015,0.365517,yrd
1703,36.266102,120.374397,31.742041,118.862,2015,0.445977,none
1702,25.101944,102.929169,27.789482,99.679921,2015,0.641379,none
1701,22.63925,113.8106,41.639839,123.483398,2015,0.63908,prd
1700,41.639839,123.483398,22.63925,113.8106,2015,0.445977,none
1700,39.124352,117.3461,30.783751,114.208099,2015,0.572414,bth
1699,31.742041,118.862,36.266102,120.374397,2015,0.43908,yrd
1690,22.63925,113.8106,18.302891,109.412201,2015,0.63908,prd
1685,27.789482,99.679921,25.101944,102.929169,2015,0.036782,none
1675,45.623402,126.250298,34.519669,113.840797,2015,0.452874,none
1669,18.302891,109.412201,22.63925,113.8106,2015,0.335632,none
1666,22.79102,100.96042,25.101944,102.929169,2015,0.022989,none
1666,43.907101,87.474243,47.751758,88.0869,2015,0.337931,none
1665,34.519669,113.840797,45.623402,126.250298,2015,0.478161,none
1659,31.492889,120.424377,29.71921,106.641602,2015,0.186207,yrd
1656,29.71921,106.641602,31.492889,120.424377,2015,0.696552,none
1648,47.751758,88.0869,43.907101,87.474243,2015,0.041379,none
1646,22.63925,113.8106,27.91222,120.851898,2015,0.63908,prd
1646,27.91222,120.851898,22.63925,113.8106,2015,0.324138,none
1637,30.57852,103.946999,19.934851,110.4589,2015,0.721839,none
1636,19.934851,110.4589,30.57852,103.946999,2015,0.526437,none
1633,29.71921,106.641602,27.91222,120.851898,2015,0.696552,none
1629,28.196667,113.220833,26.538521,106.800697,2015,0.510345,none
1629,26.538521,106.800697,28.196667,113.220833,2015,0.471264,none
1620,36.51524,103.620697,30.57852,103.946999,2015,0.436782,none
1617,27.91222,120.851898,29.71921,106.641602,2015,0.324138,none
1617,34.438157,108.764819,24.544029,118.127701,2015,0.770115,none
1615,30.57852,103.946999,36.51524,103.620697,2015,0.721839,none
1611,24.544029,118.127701,34.438157,108.764819,2015,0.436782,none
1609,19.934851,110.4589,28.865,115.900002,2015,0.526437,none
1609,41.679452,82.875522,43.907101,87.474243,2015,0.018391,none
1605,28.865,115.900002,19.934851,110.4589,2015,0.324138,none
1603,29.344563,120.028809,23.392429,113.298698,2015,0.087356,yrd
1603,37.657223,120.987221,38.96566,121.538597,2015,0.273563,none
1602,34.438157,108.764819,41.639839,123.483398,2015,0.770115,none
1599,23.392429,113.298698,29.344563,120.028809,2015,0.675862,prd
1599,28.196667,113.220833,22.608259,108.172401,2015,0.510345,none
1599,30.2295,120.434402,25.2181,110.039101,2015,0.602299,yrd
1599,25.101944,102.929169,25.055182,99.16143,2015,0.641379,none
1599,22.608259,108.172401,28.196667,113.220833,2015,0.4,none
1596,38.96566,121.538597,37.657223,120.987221,2015,0.441379,none
1591,41.639839,123.483398,34.438157,108.764819,2015,0.445977,none
1590,25.2181,110.039101,30.2295,120.434402,2015,0.303448,none
1589,43.907101,87.474243,41.679452,82.875522,2015,0.337931,none
1576,24.544029,118.127701,25.2181,110.039101,2015,0.436782,none
1573,25.2181,110.039101,24.544029,118.127701,2015,0.303448,none
1554,22.63925,113.8106,24.544029,118.127701,2015,0.63908,prd
1553,31.14337,121.805199,28.196667,113.220833,2015,0.772414,yrd
1553,24.544029,118.127701,22.63925,113.8106,2015,0.436782,none
1539,34.438157,108.764819,22.608259,108.172401,2015,0.770115,none
1534,22.608259,108.172401,34.438157,108.764819,2015,0.4,none
1533,30.57852,103.946999,24.544029,118.127701,2015,0.721839,none
1533,31.196099,121.339766,23.5525,116.505836,2015,0.358621,yrd
1530,24.544029,118.127701,30.57852,103.946999,2015,0.436782,none
1529,31.14337,121.805199,22.00666,113.376297,2015,0.772414,yrd
1526,30.57852,103.946999,27.983669,102.186692,2015,0.721839,none
1526,31.742041,118.862,37.746891,112.628403,2015,0.43908,yrd
1525,27.983669,102.186692,30.57852,103.946999,2015,0.062069,none
1523,37.746891,112.628403,31.742041,118.862,2015,0.328736,none
1516,25.935061,119.6632,34.438157,108.764819,2015,0.374713,none
1516,34.438157,108.764819,18.302891,109.412201,2015,0.770115,none
1511,18.302891,109.412201,34.438157,108.764819,2015,0.335632,none
1511,36.857208,117.215897,43.996208,125.685303,2015,0.390805,none
1509,43.996208,125.685303,36.857208,117.215897,2015,0.264368,none
1505,27.91222,120.851898,30.783751,114.208099,2015,0.324138,none
1504,34.438157,108.764819,25.935061,119.6632,2015,0.770115,none
1503,30.783751,114.208099,27.91222,120.851898,2015,0.425287,none
1500,22.00666,113.376297,31.196099,121.339766,2015,0.289655,prd
1492,30.57852,103.946999,31.986345,116.970474,2015,0.721839,none
1489,19.934851,110.4589,24.544029,118.127701,2015,0.526437,none
1488,31.986345,116.970474,30.57852,103.946999,2015,0.28046,yrd
1487,37.746891,112.628403,22.63925,113.8106,2015,0.328736,none
1487,24.544029,118.127701,19.934851,110.4589,2015,0.436782,none
1486,34.519669,113.840797,40.853503,111.826381,2015,0.478161,none
1485,22.00666,113.376297,31.14337,121.805199,2015,0.289655,prd
1482,22.63925,113.8106,37.746891,112.628403,2015,0.63908,prd
1481,31.196099,121.339766,22.00666,113.376297,2015,0.358621,yrd
1479,28.196667,113.220833,23.392429,113.298698,2015,0.510345,none
1471,40.853503,111.826381,34.519669,113.840797,2015,0.337931,none
1471,23.5525,116.505836,23.392429,113.298698,2015,0.245977,none
1471,18.302891,109.412201,31.742041,118.862,2015,0.335632,none
1467,31.742041,118.862,18.302891,109.412201,2015,0.43908,yrd
1451,23.392429,113.298698,23.5525,116.505836,2015,0.675862,prd
1451,34.438157,108.764819,29.29777,90.911942,2015,0.770115,none
1449,23.392429,113.298698,28.196667,113.220833,2015,0.675862,prd
1449,29.71921,106.641602,36.51524,103.620697,2015,0.696552,none
1445,36.51524,103.620697,29.71921,106.641602,2015,0.436782,none
1445,31.196099,121.339766,38.274376,114.694427,2015,0.358621,yrd
1440,39.495789,109.867412,40.084152,116.592735,2015,0.165517,none
1429,40.084152,116.592735,39.495789,109.867412,2015,0.31954,bth
1428,38.96566,121.538597,34.438157,108.764819,2015,0.441379,none
1427,30.57852,103.946999,29.301565,94.336061,2015,0.721839,none
1427,29.301565,94.336061,30.57852,103.946999,2015,0.041379,none
1423,28.196667,113.220833,29.826679,121.461899,2015,0.510345,none
1423,41.639839,123.483398,30.783751,114.208099,2015,0.445977,none
1421,34.438157,108.764819,38.96566,121.538597,2015,0.770115,none
1420,34.519669,113.840797,22.608259,108.172401,2015,0.478161,none
1420,30.783751,114.208099,41.639839,123.483398,2015,0.425287,none
1417,29.826679,121.461899,28.196667,113.220833,2015,0.365517,yrd
1417,22.608259,108.172401,34.519669,113.840797,2015,0.4,none
1414,29.71921,106.641602,25.935061,119.6632,2015,0.696552,none
1412,30.57852,103.946999,31.492889,120.424377,2015,0.721839,none
1411,31.492889,120.424377,30.57852,103.946999,2015,0.186207,yrd
1405,25.935061,119.6632,29.71921,106.641602,2015,0.374713,none
1401,24.544029,118.127701,26.538521,106.800697,2015,0.436782,none
1400,40.853503,111.826381,43.913873,115.966246,2015,0.337931,none
1398,43.913873,115.966246,40.853503,111.826381,2015,0.025287,none
1396,28.196667,113.220833,36.857208,117.215897,2015,0.510345,none
1393,30.320278,109.485001,30.783751,114.208099,2015,0.068966,none
1393,36.857208,117.215897,28.196667,113.220833,2015,0.390805,none
1392,26.538521,106.800697,24.544029,118.127701,2015,0.471264,none
1392,30.783751,114.208099,30.320278,109.485001,2015,0.425287,none
1387,29.826679,121.461899,30.783751,114.208099,2015,0.365517,yrd
1387,30.783751,114.208099,29.826679,121.461899,2015,0.425287,none
1386,40.55999,109.996902,40.084152,116.592735,2015,0.181609,none
1379,40.084152,116.592735,40.55999,109.996902,2015,0.887356,bth
1379,38.274376,114.694427,29.71921,106.641602,2015,0.337931,bth
1377,29.71921,106.641602,38.274376,114.694427,2015,0.696552,none
1377,25.2181,110.039101,29.71921,106.641602,2015,0.303448,none
1374,43.996208,125.685303,30.2295,120.434402,2015,0.264368,none
1374,30.57852,103.946999,38.274376,114.694427,2015,0.721839,none
1372,31.742041,118.862,25.2181,110.039101,2015,0.43908,yrd
1371,29.71921,106.641602,25.2181,110.039101,2015,0.696552,none
1371,38.274376,114.694427,30.57852,103.946999,2015,0.337931,bth
1369,25.2181,110.039101,31.742041,118.862,2015,0.303448,none
1367,30.2295,120.434402,43.996208,125.685303,2015,0.602299,yrd
1365,39.495789,109.867412,34.438157,108.764819,2015,0.165517,none
1362,34.438157,108.764819,39.495789,109.867412,2015,0.770115,none
1359,38.274376,114.694427,31.196099,121.339766,2015,0.337931,bth
1358,36.266102,120.374397,34.519669,113.840797,2015,0.445977,none
1356,34.519669,113.840797,36.266102,120.374397,2015,0.478161,none
1354,25.935061,119.6632,36.857208,117.215897,2015,0.374713,none
1350,36.857208,117.215897,25.935061,119.6632,2015,0.390805,none
1343,30.57852,103.946999,36.525322,102.037537,2015,0.721839,none
1342,49.209334,119.830223,40.084152,116.592735,2015,0.14023,none
1342,36.525322,102.037537,30.57852,103.946999,2015,0.257471,none
1341,28.196667,113.220833,36.266102,120.374397,2015,0.510345,none
1341,40.084152,116.592735,49.209334,119.830223,2015,0.887356,bth
1336,18.302891,109.412201,22.608259,108.172401,2015,0.335632,none
1335,27.91222,120.851898,26.538521,106.800697,2015,0.324138,none
1333,36.266102,120.374397,28.196667,113.220833,2015,0.445977,none
1329,38.322769,106.393303,43.907101,87.474243,2015,0.331034,none
1329,26.538521,106.800697,27.91222,120.851898,2015,0.471264,none
1329,22.608259,108.172401,18.302891,109.412201,2015,0.4,none
1325,26.538521,106.800697,18.302891,109.412201,2015,0.471264,none
1320,42.885662,129.439362,40.084152,116.592735,2015,0.05977,none
1319,18.302891,109.412201,26.538521,106.800697,2015,0.335632,none
1319,37.746891,112.628403,30.783751,114.208099,2015,0.328736,none
1318,30.783751,114.208099,37.746891,112.628403,2015,0.425287,none
1317,26.538521,106.800697,34.519669,113.840797,2015,0.471264,none
1316,19.934851,110.4589,22.00666,113.376297,2015,0.526437,none
1315,34.519669,113.840797,26.538521,106.800697,2015,0.478161,none
1312,39.124352,117.3461,40.853503,111.826381,2015,0.572414,bth
1311,38.96566,121.538597,30.783751,114.208099,2015,0.441379,none
1310,27.91222,120.851898,30.57852,103.946999,2015,0.324138,none
1309,30.57852,103.946999,27.91222,120.851898,2015,0.721839,none
1309,40.084152,116.592735,42.885662,129.439362,2015,0.887356,bth
1308,40.853503,111.826381,39.124352,117.3461,2015,0.337931,none
1307,30.783751,114.208099,38.96566,121.538597,2015,0.425287,none
